Row ID;Order Date;Ship Date;Country;State;Product ID;Category;Product Name;Sales;Quantity;Discount;Profit
8360;11/4/2014;18/4/2014;United States;Montana;TEC-AC-10003399;Technology;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;217,44;6;0;91,3248
8361;2/1/2017;4/1/2017;United States;Texas;OFF-AR-10001955;Office Supplies;Newell 319;31,744;2;0,2;3,968
8362;2/1/2017;4/1/2017;United States;Texas;OFF-AP-10000027;Office Supplies;Hoover Commercial SteamVac;5,432;2;0,8;-13,58
8363;2/1/2017;4/1/2017;United States;Texas;FUR-TA-10002958;Furniture;Bevis Oval Conference Table, Walnut;913,43;5;0,3;-169,637
8364;2/1/2017;4/1/2017;United States;Texas;OFF-ST-10002615;Office Supplies;Dual Level, Single-Width Filing Carts;372,144;3;0,2;27,9108
8365;28/4/2017;2/5/2017;United States;Florida;TEC-PH-10002624;Technology;Samsung Galaxy S4 Mini;751,984;2;0,2;84,5982
8366;30/1/2017;2/2/2017;United States;Washington;TEC-PH-10002275;Technology;Mitel 5320 IP Phone VoIP phone;604,768;4;0,2;60,4768
8367;7/9/2014;12/9/2014;United States;California;OFF-SU-10004290;Office Supplies;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";27,36;4;0;7,3872
8368;7/9/2014;12/9/2014;United States;California;OFF-PA-10000174;Office Supplies;"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";20,56;2;0;9,6632
8369;7/9/2014;12/9/2014;United States;California;OFF-BI-10004308;Office Supplies;Avery Legal 4-Ring Binder;83,92;5;0,2;31,47
8370;11/6/2016;16/6/2016;United States;California;FUR-TA-10003473;Furniture;Bretford Rectangular Conference Table Tops;902,712;3;0,2;33,8517
8371;17/10/2016;21/10/2016;United States;California;FUR-BO-10003894;Furniture;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;120,666;2;0,15;21,294
8372;27/12/2014;30/12/2014;United States;Texas;OFF-BI-10001658;Office Supplies;GBC Standard Therm-A-Bind Covers;4,984;1;0,8;-8,4728
8373;24/11/2016;1/12/2016;United States;Washington;FUR-FU-10003535;Furniture;Howard Miller Distant Time Traveler Alarm Clock;82,26;3;0;33,7266
8374;10/11/2016;13/11/2016;United States;California;OFF-ST-10000352;Office Supplies;Acco Perma 2700 Stacking Storage Drawers;29,74;1;0;4,461
8375;5/1/2015;10/1/2015;United States;California;OFF-AP-10004859;Office Supplies;Acco 6 Outlet Guardian Premium Surge Suppressor;87,36;6;0;23,5872
8376;5/1/2015;10/1/2015;United States;California;OFF-BI-10001294;Office Supplies;Fellowes Binding Cases;56,16;6;0,2;17,55
8377;21/3/2017;27/3/2017;United States;Florida;OFF-AP-10001242;Office Supplies;APC 7 Outlet Network SurgeArrest Surge Protector;64,384;1;0,2;8,048
8378;12/11/2015;18/11/2015;United States;Texas;OFF-ST-10002344;Office Supplies;"Carina 42""Hx23 3/4""W Media Storage Unit";64,784;1;0,2;-14,5764
8379;12/11/2015;18/11/2015;United States;Texas;OFF-PA-10003349;Office Supplies;Xerox 1957;15,552;3;0,2;5,6376
8380;12/11/2015;18/11/2015;United States;Texas;OFF-EN-10003055;Office Supplies;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;223,888;7;0,2;69,965
8381;9/9/2014;14/9/2014;United States;Illinois;OFF-PA-10001622;Office Supplies;"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";10,896;3;0,2;3,405
8382;17/3/2016;19/3/2016;United States;California;TEC-PH-10003800;Technology;i.Sound Portable Power - 8000 mAh;84,784;2;0,2;-20,1362
8383;8/2/2016;15/2/2016;United States;Texas;FUR-CH-10001270;Furniture;Harbour Creations Steel Folding Chair;241,5;4;0,3;0
8384;26/11/2016;28/11/2016;United States;Connecticut;TEC-AC-10003447;Technology;Micropad Numeric Keypads;59,97;3;0;14,9925
8385;26/11/2016;28/11/2016;United States;Connecticut;OFF-PA-10004285;Office Supplies;Xerox 1959;13,36;2;0;6,4128
8386;4/9/2017;8/9/2017;United States;California;OFF-BI-10001757;Office Supplies;Pressboard Hanging Data Binders for Unburst Sheets;11,808;3;0,2;4,1328
8387;28/5/2015;3/6/2015;United States;Connecticut;OFF-ST-10001558;Office Supplies;Acco Perma 4000 Stacking Storage Drawers;16,24;1;0;2,436
8388;28/5/2015;3/6/2015;United States;Connecticut;OFF-ST-10001328;Office Supplies;Personal Filing Tote with Lid, Black/Gray;77,55;5;0;21,714
8389;1/11/2014;5/11/2014;United States;New Jersey;OFF-AP-10004708;Office Supplies;Fellowes Superior 10 Outlet Split Surge Protector;76,12;2;0;22,0748
8390;27/12/2016;30/12/2016;United States;Ohio;OFF-FA-10000621;Office Supplies;OIC Colored Binder Clips, Assorted Sizes;17,184;6;0,2;6,2292
8391;4/12/2017;6/12/2017;United States;California;OFF-PA-10001838;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";11,76;2;0;5,7624
8392;23/12/2017;30/12/2017;United States;Connecticut;FUR-FU-10001473;Furniture;DAX Wood Document Frame;27,46;2;0;9,8856
8393;1/12/2016;6/12/2016;United States;Massachusetts;TEC-PH-10000193;Technology;Jensen SMPS-640 - speaker phone;137,94;3;0;35,8644
8394;1/12/2016;6/12/2016;United States;Massachusetts;FUR-FU-10002045;Furniture;"Executive Impressions 14""";111,15;5;0;48,906
8395;1/12/2016;6/12/2016;United States;Massachusetts;OFF-AP-10002945;Office Supplies;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;901,95;3;0;297,6435
8396;1/12/2016;6/12/2016;United States;Massachusetts;FUR-TA-10001095;Furniture;Chromcraft Round Conference Tables;366,009;3;0,3;-47,0583
8397;30/6/2014;30/6/2014;United States;North Carolina;OFF-PA-10001144;Office Supplies;Xerox 1913;310,688;7;0,2;108,7408
8398;3/9/2014;4/9/2014;United States;Texas;OFF-BI-10004099;Office Supplies;GBC VeloBinder Strips;7,68;5;0,8;-11,52
8399;2/11/2017;7/11/2017;United States;Ohio;FUR-CH-10001973;Furniture;Office Star Flex Back Scooter Chair with White Frame;155,372;2;0,3;-35,5136
8400;13/4/2015;18/4/2015;United States;Arizona;OFF-ST-10000344;Office Supplies;Neat Ideas Personal Hanging Folder Files, Black;10,744;1;0,2;0,8058
8401;5/12/2015;9/12/2015;United States;New York;OFF-BI-10002026;Office Supplies;Avery Arch Ring Binders;232,4;5;0,2;78,435
8402;5/12/2015;9/12/2015;United States;New York;FUR-CH-10003535;Furniture;Global Armless Task Chair, Royal Blue;164,646;3;0,1;12,8058
8403;5/12/2015;9/12/2015;United States;New York;OFF-PA-10004156;Office Supplies;Xerox 188;22,68;2;0;11,1132
8404;1/2/2016;7/2/2016;United States;California;OFF-PA-10002254;Office Supplies;Xerox 1883;105,52;4;0;48,5392
8405;8/7/2017;12/7/2017;United States;Delaware;FUR-FU-10003247;Furniture;36X48 HARDFLOOR CHAIRMAT;83,92;4;0;5,8744
8406;8/7/2017;12/7/2017;United States;Delaware;TEC-AC-10002473;Technology;Maxell 4.7GB DVD-R;141,9;5;0;58,179
8407;8/7/2017;12/7/2017;United States;Delaware;FUR-FU-10001057;Furniture;Tensor Track Tree Floor Lamp;39,98;2;0;9,1954
8408;8/7/2017;12/7/2017;United States;Delaware;OFF-AR-10001419;Office Supplies;Newell 325;28,91;7;0;8,673
8409;8/7/2017;12/7/2017;United States;Delaware;OFF-AR-10004010;Office Supplies;Hunt Boston Vacuum Mount KS Pencil Sharpener;174,95;5;0;45,487
8410;11/12/2015;17/12/2015;United States;California;OFF-BI-10004230;Office Supplies;GBC Recycled Grain Textured Covers;110,528;4;0,2;38,6848
8411;15/11/2016;15/11/2016;United States;North Carolina;FUR-TA-10001768;Furniture;Hon Racetrack Conference Tables;630,024;4;0,4;-199,5076
8412;9/5/2016;12/5/2016;United States;Virginia;OFF-AR-10003514;Office Supplies;4009 Highlighters by Sanford;27,86;7;0;9,1938
8413;10/3/2017;14/3/2017;United States;Texas;FUR-TA-10002228;Furniture;Bevis Traditional Conference Table Top, Plinth Base;933,408;4;0,3;-173,3472
8414;17/12/2016;21/12/2016;United States;Texas;OFF-PA-10001972;Office Supplies;Xerox 214;51,84;10;0,2;18,144
8415;17/12/2016;21/12/2016;United States;Texas;TEC-AC-10002942;Technology;WD My Passport Ultra 1TB Portable External Hard Drive;165,6;3;0,2;-6,21
8416;6/4/2017;12/4/2017;United States;Iowa;OFF-PA-10000474;Office Supplies;Easy-staple paper;106,32;3;0;49,9704
8417;9/5/2017;11/5/2017;United States;Washington;OFF-BI-10004330;Office Supplies;GBC Velobind Prepunched Cover Sets, Regency Series;147,92;5;0,2;46,225
8418;9/5/2017;11/5/2017;United States;Washington;OFF-ST-10000604;Office Supplies;Home/Office Personal File Carts;104,28;3;0;26,07
8419;9/5/2017;11/5/2017;United States;Washington;FUR-TA-10004154;Furniture;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;286,85;1;0;63,107
8420;9/5/2017;11/5/2017;United States;Washington;OFF-ST-10000636;Office Supplies;Rogers Profile Extra Capacity Storage Tub;66,96;4;0;2,6784
8421;9/5/2017;11/5/2017;United States;Washington;TEC-AC-10004171;Technology;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;199,98;2;0;87,9912
8422;12/10/2017;16/10/2017;United States;New Jersey;TEC-AC-10002167;Technology;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;45;3;0;4,95
8423;12/10/2017;16/10/2017;United States;New Jersey;OFF-FA-10000621;Office Supplies;OIC Colored Binder Clips, Assorted Sizes;17,9;5;0;8,771
8424;12/10/2017;16/10/2017;United States;New Jersey;FUR-FU-10004053;Furniture;DAX Two-Tone Silver Metal Document Frame;40,48;2;0;17,4064
8425;12/10/2017;16/10/2017;United States;New Jersey;FUR-BO-10003404;Furniture;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;2154,9;5;0;129,294
8426;28/8/2016;30/8/2016;United States;Ohio;OFF-BI-10004099;Office Supplies;GBC VeloBinder Strips;18,432;8;0,7;-12,288
8427;2/10/2015;7/10/2015;United States;Colorado;OFF-SU-10004290;Office Supplies;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";10,944;2;0,2;0,9576
8428;23/11/2017;25/11/2017;United States;Michigan;OFF-SU-10001935;Office Supplies;Staple remover;4,36;2;0;0,1744
8429;12/11/2017;16/11/2017;United States;Arizona;TEC-AC-10004227;Technology;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;62,352;6;0,2;-10,9116
8430;19/12/2016;21/12/2016;United States;Pennsylvania;FUR-FU-10004904;Furniture;"Eldon ""L"" Workstation Diamond Chairmat";303,92;5;0,2;-30,392
8431;30/3/2014;5/4/2014;United States;Minnesota;OFF-ST-10001511;Office Supplies;Space Solutions Commercial Steel Shelving;129,3;2;0;6,465
8432;8/11/2017;13/11/2017;United States;Maryland;FUR-FU-10003535;Furniture;Howard Miller Distant Time Traveler Alarm Clock;274,2;10;0;112,422
8433;14/9/2014;18/9/2014;United States;Texas;OFF-FA-10000053;Office Supplies;Revere Boxed Rubber Bands by Revere;6,048;4;0,2;-1,3608
8434;14/9/2014;18/9/2014;United States;Texas;OFF-PA-10004610;Office Supplies;Xerox 1900;6,848;2;0,2;2,14
8435;14/9/2014;18/9/2014;United States;Texas;FUR-FU-10000550;Furniture;Stacking Trays by OIC;9,96;5;0,6;-6,723
8436;14/9/2014;18/9/2014;United States;Texas;OFF-BI-10001721;Office Supplies;Trimflex Flexible Post Binders;8,552;2;0,8;-13,6832
8437;20/9/2015;26/9/2015;United States;Nevada;OFF-BI-10004040;Office Supplies;Wilson Jones Impact Binders;45,584;11;0,2;16,5242
8438;10/12/2015;16/12/2015;United States;Ohio;TEC-AC-10002550;Technology;Maxell 4.7GB DVD-RW 3/Pack;25,488;2;0,2;4,4604
8439;28/5/2014;1/6/2014;United States;Washington;OFF-BI-10003876;Office Supplies;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";136,96;4;0,2;51,36
8440;14/3/2017;17/3/2017;United States;Illinois;TEC-PH-10000213;Technology;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;49,616;2;0,2;4,9616
8441;8/12/2016;12/12/2016;United States;Ohio;OFF-PA-10002615;Office Supplies;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";10,584;3;0,2;3,4398
8442;6/5/2017;10/5/2017;United States;Arizona;OFF-PA-10002254;Office Supplies;Xerox 1883;84,416;4;0,2;27,4352
8443;6/3/2016;10/3/2016;United States;Pennsylvania;TEC-PH-10004586;Technology;Wilson SignalBoost 841262 DB PRO Amplifier Kit;431,94;2;0,4;-71,99
8444;6/3/2016;10/3/2016;United States;Pennsylvania;OFF-BI-10002982;Office Supplies;Avery Self-Adhesive Photo Pockets for Polaroid Photos;2,043;1;0,7;-1,4982
8445;6/3/2016;10/3/2016;United States;Pennsylvania;TEC-PH-10002538;Technology;Grandstream GXP1160 VoIP phone;68,238;3;0,4;-12,5103
8446;23/10/2017;24/10/2017;United States;Rhode Island;FUR-TA-10001039;Furniture;KI Adjustable-Height Table;240,744;4;0,3;-13,7568
8447;23/10/2017;24/10/2017;United States;Rhode Island;FUR-FU-10004963;Furniture;Eldon 400 Class Desk Accessories, Black Carbon;35;4;0;14,7
8448;23/10/2017;24/10/2017;United States;Rhode Island;FUR-FU-10000277;Furniture;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;210,68;2;0;50,5632
8449;23/10/2017;24/10/2017;United States;Rhode Island;FUR-TA-10004915;Furniture;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";637,896;3;0,3;-127,5792
8450;23/10/2017;24/10/2017;United States;Rhode Island;OFF-PA-10003724;Office Supplies;Wirebound Message Book, 4 per Page;43,44;8;0;21,2856
8451;23/10/2017;24/10/2017;United States;Rhode Island;OFF-AP-10002906;Office Supplies;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;2,22;1;0;0,666
8452;28/4/2014;30/4/2014;United States;California;TEC-PH-10001459;Technology;Samsung Galaxy Mega 6.3;1679,96;5;0,2;125,997
8453;18/4/2016;23/4/2016;United States;Texas;FUR-CH-10002880;Furniture;Global High-Back Leather Tilter, Burgundy;344,372;4;0,3;-93,4724
8454;18/4/2016;23/4/2016;United States;Texas;OFF-ST-10001780;Office Supplies;Tennsco 16-Compartment Lockers with Coat Rack;1554,936;3;0,2;77,7468
8455;18/4/2016;23/4/2016;United States;Texas;FUR-FU-10004748;Furniture;"Howard Miller 16"" Diameter Gallery Wall Clock";127,88;5;0,6;-67,137
8456;22/5/2016;29/5/2016;United States;California;TEC-PH-10001918;Technology;Nortel Business Series Terminal T7208 Digital phone;222,384;2;0,2;22,2384
8457;28/5/2017;2/6/2017;United States;Illinois;FUR-CH-10001146;Furniture;Global Task Chair, Black;106,869;3;0,3;-29,0073
8458;28/5/2017;2/6/2017;United States;Illinois;OFF-BI-10004364;Office Supplies;Storex Dura Pro Binders;3,564;3;0,8;-6,237
8459;25/8/2014;29/8/2014;United States;Texas;OFF-BI-10002133;Office Supplies;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";25,68;3;0,8;-39,804
8460;25/8/2014;29/8/2014;United States;Texas;OFF-BI-10002225;Office Supplies;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";12,384;3;0,8;-19,8144
8461;30/8/2014;4/9/2014;United States;Connecticut;OFF-BI-10002432;Office Supplies;Wilson Jones Standard D-Ring Binders;25,3;5;0;11,891
8462;30/8/2014;4/9/2014;United States;Connecticut;OFF-ST-10000563;Office Supplies;Fellowes Bankers Box Stor/Drawer Steel Plus;95,94;3;0;9,594
8463;3/9/2015;7/9/2015;United States;Michigan;OFF-LA-10001982;Office Supplies;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;7,5;2;0;3,6
8464;28/3/2014;1/4/2014;United States;New Mexico;TEC-PH-10003273;Technology;AT&T TR1909W;302,376;3;0,2;22,6782
8465;10/5/2015;15/5/2015;United States;Colorado;TEC-AC-10002718;Technology;Belkin Standard 104 key USB Keyboard;46,688;4;0,2;-2,918
8466;9/4/2015;14/4/2015;United States;New York;OFF-ST-10001505;Office Supplies;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";17,94;3;0;3,0498
8467;9/4/2015;14/4/2015;United States;Connecticut;OFF-AP-10000179;Office Supplies;Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room;370,14;3;0;144,3546
8468;19/9/2016;23/9/2016;United States;California;OFF-BI-10002309;Office Supplies;Avery Heavy-Duty EZD  Binder With Locking Rings;8,928;2;0,2;3,1248
8469;11/11/2016;17/11/2016;United States;Indiana;FUR-TA-10001950;Furniture;Balt Solid Wood Round Tables;2678,94;6;0;241,1046
8470;23/4/2017;27/4/2017;United States;Tennessee;FUR-BO-10001972;Furniture;O'Sullivan 4-Shelf Bookcase in Odessa Pine;387,136;4;0,2;-14,5176
8471;23/4/2017;27/4/2017;United States;Tennessee;TEC-AC-10002473;Technology;Maxell 4.7GB DVD-R;45,408;2;0,2;11,9196
8472;23/4/2017;27/4/2017;United States;Tennessee;FUR-FU-10000193;Furniture;Tenex Chairmats For Use with Hard Floors;77,952;3;0,2;-11,6928
8473;23/4/2017;27/4/2017;United States;Tennessee;OFF-LA-10000081;Office Supplies;Avery 496;3;1;0,2;1,05
8474;22/10/2015;26/10/2015;United States;Florida;OFF-ST-10000876;Office Supplies;Eldon Simplefile Box Office;9,952;1;0,2;0,9952
8475;9/4/2017;14/4/2017;United States;Pennsylvania;OFF-BI-10004492;Office Supplies;Tuf-Vin Binders;37,896;4;0,7;-29,0536
8476;9/4/2017;14/4/2017;United States;Pennsylvania;OFF-PA-10001033;Office Supplies;Xerox 1893;65,584;2;0,2;23,7742
8477;27/10/2017;1/11/2017;United States;Arizona;OFF-PA-10004039;Office Supplies;Xerox 1882;44,784;1;0,2;16,2342
8478;30/10/2015;30/10/2015;United States;New York;TEC-MA-10004552;Technology;Star Micronics TSP100 TSP143LAN Receipt Printer;1035,8;4;0;269,308
8479;18/12/2017;24/12/2017;United States;California;OFF-AR-10002578;Office Supplies;Newell 335;5,76;2;0;1,6704
8480;12/3/2016;16/3/2016;United States;California;OFF-PA-10004022;Office Supplies;Hammermill Color Copier Paper (28Lb. and 96 Bright);19,98;2;0;8,991
8481;21/7/2014;27/7/2014;United States;Nebraska;TEC-PH-10004100;Technology;Griffin GC17055 Auxiliary Audio Cable;35,98;2;0;10,0744
8482;24/5/2016;28/5/2016;United States;Pennsylvania;OFF-AR-10001860;Office Supplies;BIC Liqua Brite Liner;16,656;3;0,2;3,3312
8483;11/2/2017;15/2/2017;United States;New York;OFF-LA-10001297;Office Supplies;Avery 473;20,7;2;0;9,936
8484;20/9/2016;24/9/2016;United States;Michigan;OFF-BI-10004828;Office Supplies;GBC Poly Designer Binding Covers;83,7;5;0;41,013
8485;24/9/2017;24/9/2017;United States;Washington;FUR-FU-10002759;Furniture;12-1/2 Diameter Round Wall Clock;199,8;10;0;71,928
8486;27/3/2017;31/3/2017;United States;California;OFF-PA-10000740;Office Supplies;Xerox 1982;45,68;2;0;21,0128
8487;27/3/2017;31/3/2017;United States;California;OFF-PA-10001144;Office Supplies;Xerox 1913;110,96;2;0;53,2608
8488;27/3/2017;31/3/2017;United States;California;OFF-PA-10000859;Office Supplies;Unpadded Memo Slips;11,94;3;0;5,97
8489;2/2/2016;4/2/2016;United States;Virginia;TEC-MA-10001127;Technology;"HP Designjet T520 Inkjet Large Format Printer - 24"" Color";8749,95;5;0;2799,984
8490;2/2/2016;4/2/2016;United States;Virginia;OFF-BI-10002557;Office Supplies;Presstex Flexible Ring Binders;36,4;8;0;18,2
8491;2/2/2016;4/2/2016;United States;Virginia;FUR-FU-10001731;Furniture;Acrylic Self-Standing Desk Frames;18,69;7;0;7,1022
8492;7/7/2017;11/7/2017;United States;California;OFF-FA-10001135;Office Supplies;Brites Rubber Bands, 1 1/2 oz. Box;5,94;3;0;0,1188
8493;23/10/2015;28/10/2015;United States;Texas;OFF-PA-10000069;Office Supplies;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;60,736;8;0,2;20,4984
8494;23/10/2015;28/10/2015;United States;Texas;TEC-CO-10001943;Technology;Canon PC-428 Personal Copier;479,976;3;0,2;161,9919
8495;23/10/2015;28/10/2015;United States;Texas;OFF-BI-10000977;Office Supplies;Ibico Plastic Spiral Binding Combs;6,08;1;0,8;-10,336
8496;2/12/2016;8/12/2016;United States;Colorado;TEC-AC-10002942;Technology;WD My Passport Ultra 1TB Portable External Hard Drive;165,6;3;0,2;-6,21
8497;5/3/2014;8/3/2014;United States;New York;OFF-AR-10000588;Office Supplies;Newell 345;59,52;3;0;15,4752
8498;5/3/2014;8/3/2014;United States;New York;TEC-AC-10002001;Technology;Logitech Wireless Gaming Headset G930;479,97;3;0;177,5889
8499;5/3/2014;8/3/2014;United States;New York;OFF-SU-10000381;Office Supplies;Acme Forged Steel Scissors with Black Enamel Handles;18,62;2;0;5,3998
8500;5/3/2014;8/3/2014;United States;New York;OFF-BI-10001617;Office Supplies;GBC Wire Binding Combs;49,632;6;0,2;16,7508
8501;5/3/2014;8/3/2014;United States;New York;OFF-PA-10001878;Office Supplies;Xerox 1891;97,82;2;0;45,9754
8502;1/3/2015;3/3/2015;United States;California;TEC-PH-10000376;Technology;Square Credit Card Reader;15,984;2;0,2;1,1988
8503;1/3/2015;3/3/2015;United States;California;FUR-CH-10003396;Furniture;Global Deluxe Steno Chair;184,752;3;0,2;-20,7846
8504;20/2/2014;24/2/2014;United States;California;OFF-PA-10003363;Office Supplies;Xerox 204;12,96;2;0;6,2208
8505;2/5/2016;6/5/2016;United States;Texas;FUR-CH-10003298;Furniture;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;366,744;4;0,3;-110,0232
8506;8/3/2016;12/3/2016;United States;Texas;OFF-BI-10001757;Office Supplies;Pressboard Hanging Data Binders for Unburst Sheets;8,856;9;0,8;-14,1696
8507;8/3/2016;12/3/2016;United States;Texas;TEC-AC-10004633;Technology;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack;27,96;5;0,2;8,388
8508;8/3/2016;12/3/2016;United States;Texas;OFF-EN-10001453;Office Supplies;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";146,352;3;0,2;49,3938
8509;11/12/2015;14/12/2015;United States;Michigan;TEC-AC-10004761;Technology;Maxell 4.7GB DVD+RW 3/Pack;175,23;11;0;61,3305
8510;11/12/2015;14/12/2015;United States;Michigan;TEC-PH-10003691;Technology;BlackBerry Q10;125,99;1;0;31,4975
8511;11/12/2015;14/12/2015;United States;Michigan;OFF-BI-10004965;Office Supplies;Ibico Covers for Plastic or Wire Binding Elements;23;2;0;10,35
8512;22/12/2016;26/12/2016;United States;New York;OFF-BI-10004233;Office Supplies;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";25,584;2;0,2;8,9544
8513;2/2/2016;8/2/2016;United States;Texas;FUR-FU-10003601;Furniture;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;73,784;2;0,6;-77,4732
8514;5/6/2017;9/6/2017;United States;Florida;OFF-PA-10002787;Office Supplies;Xerox 227;20,736;4;0,2;7,2576
8515;21/8/2015;26/8/2015;United States;Kentucky;OFF-AR-10003602;Office Supplies;Quartet Omega Colored Chalk, 12/Pack;17,52;3;0;8,2344
8516;21/8/2015;26/8/2015;United States;Kentucky;OFF-AR-10002053;Office Supplies;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;35,76;12;0;10,0128
8517;7/4/2016;11/4/2016;United States;New York;OFF-AR-10002833;Office Supplies;Newell 322;3,64;2;0;0,9828
8518;4/6/2017;7/6/2017;United States;Texas;FUR-FU-10002501;Furniture;Nu-Dell Executive Frame;30,336;6;0,6;-17,4432
8519;4/12/2017;10/12/2017;United States;New Jersey;FUR-FU-10002506;Furniture;"Tensor ""Hersey Kiss"" Styled Floor Lamp";12,99;1;0;1,5588
8520;4/12/2017;10/12/2017;United States;New Jersey;FUR-CH-10003817;Furniture;Global Value Steno Chair, Gray;182,22;3;0;45,555
8521;4/12/2017;10/12/2017;United States;New Jersey;FUR-CH-10004860;Furniture;Global Low Back Tilter Chair;302,94;3;0;18,1764
8522;11/1/2016;15/1/2016;United States;Ohio;FUR-FU-10002268;Furniture;Ultra Door Push Plate;54,992;14;0,2;8,9362
8523;1/4/2016;7/4/2016;United States;Wisconsin;TEC-PH-10000148;Technology;Cyber Acoustics AC-202b Speech Recognition Stereo Headset;12,99;1;0;0,2598
8524;21/9/2017;25/9/2017;United States;California;OFF-PA-10004082;Office Supplies;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;55,86;7;0;27,93
8525;16/3/2017;16/3/2017;United States;Ohio;TEC-PH-10004348;Technology;OtterBox Defender Series Case - iPhone 5c;44,376;2;0,4;-7,396
8526;16/3/2017;16/3/2017;United States;Ohio;FUR-FU-10003424;Furniture;Nu-Dell Oak Frame;51,264;6;0,2;7,6896
8527;16/3/2017;16/3/2017;United States;Ohio;OFF-BI-10004654;Office Supplies;Avery Binding System Hidden Tab Executive Style Index Sets;5,193;3;0,7;-3,462
8528;16/3/2017;16/3/2017;United States;Ohio;TEC-AC-10004571;Technology;Logitech G700s Rechargeable Gaming Mouse;159,984;2;0,2;43,9956
8529;16/3/2017;16/3/2017;United States;Ohio;OFF-ST-10000675;Office Supplies;File Shuttle II and Handi-File, Black;54,224;2;0,2;3,389
8530;10/11/2017;17/11/2017;United States;California;FUR-CH-10001714;Furniture;Global Leather & Oak Executive Chair, Burgundy;241,424;2;0,2;-36,2136
8531;30/11/2016;6/12/2016;United States;Michigan;OFF-PA-10000380;Office Supplies;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";33,36;4;0;16,68
8532;30/11/2016;6/12/2016;United States;Michigan;OFF-PA-10002713;Office Supplies;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;13,76;2;0;6,3296
8533;30/11/2016;6/12/2016;United States;Michigan;OFF-ST-10001370;Office Supplies;Sensible Storage WireTech Storage Systems;496,86;7;0;24,843
8534;30/11/2016;6/12/2016;United States;Michigan;FUR-CH-10000513;Furniture;High-Back Leather Manager's Chair;389,97;3;0;35,0973
8535;13/1/2015;15/1/2015;United States;Georgia;OFF-LA-10003223;Office Supplies;Avery 508;9,82;2;0;4,8118
8536;16/5/2014;20/5/2014;United States;California;TEC-AC-10002217;Technology;Imation Clip USB flash drive - 8 GB;56,4;3;0;3,384
8537;7/6/2015;11/6/2015;United States;Pennsylvania;OFF-BI-10003707;Office Supplies;Aluminum Screw Posts;18,312;4;0,7;-12,208
8538;7/6/2015;11/6/2015;United States;Pennsylvania;OFF-PA-10000552;Office Supplies;Xerox 200;25,92;5;0,2;9,072
8539;7/6/2015;11/6/2015;United States;Pennsylvania;OFF-AR-10003183;Office Supplies;Avery Fluorescent Highlighter Four-Color Set;8,016;3;0,2;1,002
8540;9/3/2017;13/3/2017;United States;California;TEC-CO-10000971;Technology;Hewlett Packard 310 Color Digital Copier;479,984;2;0,2;59,998
8541;9/3/2017;13/3/2017;United States;California;OFF-BI-10003910;Office Supplies;DXL Angle-View Binders with Locking Rings by Samsill;30,84;5;0,2;9,6375
